Country,Year,Homicide Rate,Total Emissions,Coal,Oil,Gas,Cement,Flaring,Emissions Per Capita,GDP per capita,Population,Energy Consumption Coal,Energy Consumption Gas,Energy Consumption Oil,Energy Consumption Other,Energy Consumption Total,Energy Production Coal,Energy Production Gas,Energy Production Oil,Energy Production Other,Energy Production Total,Homicide per capita,Homicide per emissions,GDP,Energy Production to Consumption
Pakistan,2006,0.85,143.550718,17.689344,54.218498,63.755649,7.887227,0.0,0.806148,770.8433394,178069984.0,0.1637085687425601,1.1072015304,0.8091169553780002,0.3170472284327665,2.397074282953327,0.0604991725117345,1.1072015304,0.143255605001744,0.314808123,1.6257644309134787,0.00047734041465404974,0.005921252166777738,137264061113.46457,0.6782286400029488
Pakistan,2007,0.91,155.40222,23.108848,57.876544,64.951728,9.4651,0.0,0.854213,837.6315379,181924521.0,0.2105240304341902,1.128045856,0.8545597893100002,0.2843779966389324,2.477507672383123,0.0684871225353676,1.126746264,0.1543272270087562,0.281683577,1.6312441905441237,0.000500207445922037,0.005855772201967257,152385716306.95084,0.6584214485903184
Pakistan,2008,0.94,153.921685,18.909904,58.928112,65.754144,10.329525,0.0,0.827839,914.7314893,185931955.0,0.1826151418763301,1.16348799,0.8484150182080002,0.274584766694691,2.4691029167790215,0.0620748558348955,1.16348799,0.1409723879693627,0.2718265588,1.6383617926042584,0.0005055612952598707,0.006107001752222242,170077814105.6106,0.6635453635693419
Pakistan,2009,0.94,155.418864,18.510528,58.308896,66.988912,11.610528,0.0,0.817464,884.4410142,190123222.0,0.1673266003625579,1.18522684455,0.8500546163346996,0.2743106976140835,2.476918758861341,0.057808844225242,1.18522684455,0.1379555093378593,0.27154272,1.6525339181131011,0.0004944161949874803,0.006048171861557294,168152775288.65176,0.6671732418356685
Pakistan,2010,0.95,153.908657,17.425984,62.145104,63.123392,11.214177,0.0,0.791489,911.0904448,194454498.0,0.1574820180256187,1.21339550115,0.880135093778241,0.3108002117839277,2.5618128247377876,0.0572920499902508,1.21339550115,0.1434258460875764,0.307703096,1.7218164932278273,0.0004885461687803179,0.006172492298467655,177165635076.18073,0.6721086242528521
Pakistan,2011,0.95,154.65089,17.16584,60.503632,65.959328,11.02209,0.0,0.778695,1075.450496,198602738.0,0.1593762968256998,1.19869881075,0.8816881420259797,0.277684382293994,2.5174476318956738,0.0600009635684617,1.19869881075,0.1455567160934776,0.274971332,1.6792278224119395,0.00047834184441102723,0.006142867978322013,213587413089.05804,0.6670358505719768
Pakistan,2012,0.96,154.885594,14.696304,63.618032,64.178624,11.390764,1.001871,0.76598,1109.679115,202205861.0,0.1433027965615736,1.341072999,0.8940041190593601,0.2849379477643732,2.6633178623853073,0.052793548629266,1.341072999,0.1565278420425532,0.282129984,1.8325243736718195,0.0004747636864986817,0.006198123241855534,224383620882.293,0.6880607078685619
Pakistan,2013,0.97,151.524599,13.659392,61.04224,63.720624,11.96154,1.140803,0.737929,1126.041261,205337562.0,0.1383401534214245,1.206353337,0.9795597454987603,0.3096187545379598,2.633871990458145,0.0574825047380321,1.206353337,0.1771870788419952,0.306456407635,1.7474793282150272,0.00047239286887023626,0.006401600838422282,231218567245.1457,0.6634640311092205
Pakistan,2014,0.83,156.529339,18.843952,60.423024,64.200608,12.197857,0.863898,0.751636,1173.392454,208251628.0,0.1889183816438683,1.19624936235,1.0514089204585393,0.3189443908569013,2.755521055309309,0.0641134802496244,1.19624936235,0.2046000598907105,0.31583993352,1.7808028360103345,0.00039855630804480434,0.005302520315376787,244360888828.41513,0.6462671851405752
Pakistan,2015,0.84,166.410762,18.02688,70.400096,64.405792,12.681741,0.896252,0.788791,1282.443153,210969298.0,0.2029853907787902,1.24523833035,1.1218840075256,0.3391071048077678,2.909214833462158,0.0714547380347851,1.2032915265,0.196615920837112,0.335684949092,1.8070471344638972,0.00039816220083360184,0.005047750457389288,270556131713.3166,0.6211459922722145
Pakistan,2016,0.86,195.791491,23.954783,86.597018,70.296187,14.128052,0.81545,0.916949,1468.821421,213524840.0,0.2548043546156526,1.3321195270382,1.2404716080429,0.3252204550508387,3.152615944747591,0.0721169319462181,1.1956064474301,0.187193406511801,0.321051944864,1.7759687307521195,0.0004027634442906034,0.00439242786092272,313629858907.59766,0.563331773320175
Pakistan,2017,0.86,216.158421,40.978871,85.453257,74.292523,14.751988,0.681782,0.998978,1567.640986,216379655.0,0.4122921658067296,1.3793135168301,1.221823436617,0.2964364226783245,3.309865541932154,0.0730425878678289,1.1956064474301,0.216142064208813,0.291460912,1.7762520115067417,0.00039744956613411736,0.003978563481456963,339205615714.53986,0.5366538274753735
Pakistan,2018,0.88,205.060928,46.88088,66.241456,75.782512,15.581232,0.574848,0.933234,1620.742857,219731479.0,0.4985869077597712,1.450855848339,0.993309514,0.387727383006927,3.3304796531056984,0.0960446874478433,1.180186260876,0.2176049677990932,0.3831949328,1.8770308489229368,0.00040048881662513183,0.004291407478659221,356128225047.2955,0.5635917478650833
Pakistan,2019,0.9,206.061232,50.30672,64.878448,74.976432,15.436983,0.462649,0.922828,1437.165907,223293280.0,0.5022976017810633,1.481648349522,0.9885616323,0.3661877908154411,3.3386953744185046,0.0969080003771066,1.165201281705,0.2079165443599582,0.361919136,1.8319449624420647,0.00040305736025732615,0.004367633791493589,320909489278.20496,0.5487008417954669
Palau,1990,1.58,0.0,25.495466727272728,67.2373820909091,67.99317581818181,12.906995636363638,0.5852320909090909,0.0,0.0,15293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33152422677042,0.0,0.0,0.0
Palau,1991,1.57,0.0,26.193960599999997,68.1302307,68.09360219999999,13.036642400000002,0.6437553,0.0,0.0,15640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.038363171355499,0.0,0.0,0.0
Palau,1992,1.56,0.197856,0.0,0.197856,0.0,0.0,0.0,12.362909,0.0,16004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.747563109222694,7.884522076661815,0.0,0.0
Palau,1993,1.55,0.197856,0.0,0.197856,0.0,0.0,0.0,12.079121,0.0,16380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.462759462759463,7.8339802684780855,0.0,0.0
Palau,1994,1.49,0.197856,0.0,0.197856,0.0,0.0,0.0,11.798211,0.0,16770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.884913536076326,7.5307294193757075,0.0,0.0
Palau,1995,1.47,0.197856,0.0,0.197856,0.0,0.0,0.0,11.49724,0.0,17209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.542041954791097,7.429645803008248,0.0,0.0
Palau,1996,1.47,0.197856,0.0,0.197856,0.0,0.0,0.0,11.158132,0.0,17732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29009699977442,7.429645803008248,0.0,0.0
Palau,1997,1.49,0.197856,0.0,0.197856,0.0,0.0,0.0,10.813576,0.0,18297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.143411488222114,7.5307294193757075,0.0,0.0
Palau,1998,1.49,0.197856,0.0,0.197856,0.0,0.0,0.0,10.495226,0.0,18852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90367069806917,7.5307294193757075,0.0,0.0
Palau,1999,1.49,0.197856,0.0,0.197856,0.0,0.0,0.0,10.209288,0.0,19380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.688338493292054,7.5307294193757075,0.0,0.0
Palau,2000,1.49,0.208848,0.0,0.208848,0.0,0.0,0.0,10.587448,7416.480787,19726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.553482713170435,7.134375239408564,146297500.00436202,0.0
Palau,2001,1.49,0.216176,0.0,0.216176,0.0,0.0,0.0,10.902562,7913.450676,19828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.514625781722817,6.892532010954037,156907900.003728,0.0
Palau,2002,1.48,0.212512,0.0,0.212512,0.0,0.0,0.0,10.705355,8220.487633,19851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.455543801319832,6.964312603523566,163184900.002683,0.0
Palau,2003,1.47,0.212512,0.0,0.212512,0.0,0.0,0.0,10.689738,7744.627767,19880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.394366197183098,6.917256437283541,153963200.00796,0.0
Palau,2004,1.44,0.216176,0.0,0.216176,0.0,0.0,0.0,10.859296,8297.895213,19907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2336364093032595,6.661238990452223,165186200.005191,0.0
Palau,2005,1.46,0.21984,0.0,0.21984,0.0,0.0,0.0,11.085674,9603.797085,19831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362210680248095,6.641193595342067,190452899.992635,0.0
Palau,2006,1.42,0.227168,0.0,0.227168,0.0,0.0,0.0,11.57898,9805.92283,19619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2378816453437995,6.250880405690942,192382400.00177,0.0
Palau,2007,1.37,0.252816,0.0,0.252816,0.0,0.0,0.0,13.054632,10270.45854,19366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0742538469482605,5.418960825264224,198897700.08563998,0.0
Palau,2008,1.33,0.205184,0.0,0.205184,0.0,0.0,0.0,10.741493,10380.26908,19102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.962621715003666,6.481986899563319,198283899.96616,0.0
Palau,2009,1.28,0.197856,0.0,0.197856,0.0,0.0,0.0,10.509721,9960.84139,18826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7991076171252525,6.469351447517386,187522800.00814,0.0
Palau,2010,1.24,0.208848,0.0,0.208848,0.0,0.0,0.0,11.264725,10029.28803,18540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68824163969795,5.937332414004443,185943000.0762,0.0
Palau,2011,1.19,0.216176,0.0,0.216176,0.0,0.0,0.0,11.851754,10795.56469,18240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.524122807017544,5.504773887943157,196911099.94559997,0.0
Palau,2012,1.16,0.223504,0.0,0.223504,0.0,0.0,0.0,12.454252,11835.38393,17946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4638359523013476,5.190063712506263,212397800.00778,0.0
Palau,2013,1.13,0.227168,0.0,0.227168,0.0,0.0,0.0,12.758663,12418.82617,17805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.346531873069361,4.974292153824481,221117199.95685,0.0
Palau,2014,1.1,0.21984,0.0,0.21984,0.0,0.0,0.0,12.353338,13580.00674,17796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1811643065857504,5.003639010189229,241669799.94504002,0.0
Palau,2015,1.08,0.205184,0.0,0.205184,0.0,0.0,0.0,11.531078,15761.36338,17794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06946161627515,5.263568309419838,280457699.98372,0.0
Palau,2016,1.05,0.212512,0.0,0.212512,0.0,0.0,0.0,11.928154,16743.37674,17816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.893578805568029,4.9408974552025295,298299999.99984,0.0
Palau,2017,1.02,0.216176,0.0,0.216176,0.0,0.0,0.0,12.119527,16011.66115,17837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71845041206481,4.718377618236992,285599999.93255,0.0
Palau,2018,0.99,0.212512,0.0,0.212512,0.0,0.0,0.0,11.896104,15948.27586,17864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.541871921182266,4.658560457762385,284899999.96304,0.0
Palau,2019,0.95,0.21984,0.0,0.21984,0.0,0.0,0.0,12.270596,15567.09087,17916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.302522884572449,4.321324599708879,278900000.02692,0.0
Panama,1990,2.25,2.631999,0.0916,2.410912,0.0,0.129487,0.0,1.074299,2626.14328,2449968.0,0.0008237529298224,0.0,0.155475546,0.023762262,0.1800615609298224,0.0,0.0,0.0,0.023373294,0.023373294,0.09183793420975295,0.8548635466806789,6433966999.415039,0.12980723858719387
Panama,1991,2.35,3.104491,0.12824,2.846928,0.0,0.129323,0.0,1.240782,2827.558388,2502044.0,0.0011584022391386,0.0,0.1549264035,0.021930684,0.1780154897391386,0.0,0.0,0.0,0.021456416,0.021456416,0.09392320838482457,0.7569678894221308,7074675499.345072,0.12053117417726923
Panama,1992,2.41,4.112287,0.128354,3.8763,0.0,0.107633,0.0,1.609895,3148.447531,2554382.0,0.001081169988757,0.0,0.1597369668,0.020334108,0.1811522447887571,0.0,0.0,0.0,0.019835956,0.019835956,0.09434767391877957,0.5860485904801878,8042337701.130841,0.10949881423291688
Panama,1993,2.58,3.784946,0.139232,3.400192,0.0,0.245522,0.0,1.451562,3368.202787,2607499.0,0.001364348113774,0.0,0.1563623135,0.024162106,0.181888767613774,0.0,0.0,0.0,0.023855026,0.023855026,0.09894538789851885,0.6816477698757129,8782585398.899714,0.13115172703052344
Panama,1994,2.69,4.177258,0.142896,3.770256,0.0,0.264106,0.0,1.56958,3518.953402,2661385.0,0.0013900858894036,0.0,0.176402675,0.024819416,0.2026121768894036,0.0,0.0,0.0,0.02470682,0.02470682,0.1010751920522585,0.643963097323651,9365289799.78177,0.12194143698227122
Panama,1995,2.93,3.65297,0.095264,3.293936,0.0,0.26377,0.0,1.344948,3524.881271,2716067.0,0.0009267244114868,0.0,0.187057244,0.025343172,0.2133271404114868,0.0,0.0,0.0,0.024841608,0.024841608,0.1078765730005924,0.8020870688782006,9573813699.081158,0.11644841791852183
Panama,1996,2.4,4.446773,0.263808,3.905824,0.0,0.277141,0.0,1.604403,3561.290458,2771606.0,0.0004448659519143,0.0,0.1604312688,0.031094128,0.1919702627519143,0.0,0.0,0.0,0.03092694,0.03092694,0.08659239444567518,0.5397172286509789,9870494001.135548,0.1611027643378667
Panama,1997,2.53,4.630072,0.150343,4.180267,0.0,0.299462,0.0,1.637229,3775.571536,2827992.0,0.0005283599367848,0.0,0.1674323255,0.029385799,0.1973464844367848,0.0,0.0,0.0,0.029566635,0.029566635,0.08946277075748445,0.5464277877320266,10677286099.235712,0.14982093592587387
Panama,1998,2.4,5.900714,0.157552,5.42272,0.0,0.320442,0.0,2.045183,4012.054165,2885177.0,0.0007465374455652,0.0,0.1851930065,0.021951158,0.2078907019455652,0.0,0.0,0.0,0.021841974,0.021841974,0.08318380466778988,0.40673043974000433,11575486399.612206,0.10506469888066075
Panama,1999,2.4,5.622234,0.157655,5.140279,0.0,0.3243,0.0,1.910297,4121.56222,2943120.0,0.0009731925796972,0.0,0.1121243135,0.031765198,0.1448627040796972,0.0,0.0,0.0,0.031935798,0.031935798,0.08154611432765228,0.42687657610835833,12130252200.9264,0.22045562522725176
Panama,2000,2.52,5.728391,0.157653,5.165881,0.0,0.404857,0.0,1.908362,4099.00654,3001731.0,0.001199798405427,0.0,0.192259040890876,0.035385992,0.2288448312963031,0.0,0.0,0.0,0.034765008,0.034765008,0.08395155994990891,0.4399141050253029,12304115000.320742,0.15191519862201763
Panama,2001,2.64,6.95309,0.168544,6.437648,0.0,0.346898,0.0,2.271491,4084.258536,3061024.0,0.0006258405508734,0.0,0.206409968301644,0.025552425,0.2325882338525174,0.0,0.0,0.0,0.025801501,0.025801501,0.08624564851500674,0.3796873044933979,12502013400.900864,0.11093209906895185
Panama,2002,2.92,5.821097,0.120912,5.38608,0.0,0.314105,0.0,1.865144,4163.521959,3120990.0,0.0002339434334565,0.0,0.195164700996814,0.034387837,0.2297864814302705,0.0,0.0,0.0,0.034435605,0.034435605,0.09356005626419822,0.5016236630312122,12994310398.819408,0.14985914221611685
Panama,2003,2.82,6.090004,0.0,5.719504,0.0,0.3705,0.0,1.914128,4304.10698,3181608.0,0.0003812917922908,0.0,0.20344206477,0.027908076,0.2317314325622908,0.0,0.0,0.0,0.028512,0.028512,0.08863442636553592,0.4630538830516367,13693981200.42384,0.12303898389932838
Panama,2004,2.65,5.71097,0.0,5.279824,0.0,0.431146,0.0,1.760846,4629.029316,3243311.0,0.0002822780773921,0.0,0.1984857139099998,0.037536228,0.2363042199873919,0.0,0.0,0.0,0.03771024,0.03771024,0.08170662634573125,0.46401924716816934,15013381699.905277,0.15958343867922478
Panama,2005,2.86,6.971338,0.0,6.54024,0.0,0.431098,0.0,2.108777,4953.12998,3305868.0,0.0001832643624978,0.0,0.1987860233599999,0.037109938,0.2360792257224978,0.0,0.0,0.0,0.03709629,0.03709629,0.08651283112332374,0.41025123154263926,16374393900.72264,0.15713491895134088
Panama,2006,3.05,7.52404,0.0,7.097168,0.0,0.426872,0.0,2.233598,5385.564243,3368573.0,0.0001308411069258,0.0,0.22039844214,0.035817264916,0.2563465481629258,0.0,0.0,0.0,0.035867104,0.035867104,0.09054279067130205,0.40536732925396457,18141666298.735237,0.1399164695488858
Panama,2007,3.61,7.349627,0.0,6.928624,0.0,0.421003,0.0,2.14174,6205.821576,3431614.0,6.188637609359786e-05,0.0,0.2056387511100001,0.03622392452528,0.2419245620113737,0.0,0.0,0.0,0.03662022,0.03662022,0.10519831193135357,0.49118138920519366,21295984201.703667,0.15137040941828123
Panama,2008,4.28,7.334595,0.0,6.602528,0.0,0.732067,0.0,2.098431,7197.110786,3495276.0,0.0009617602723174,0.0,0.2432726098000001,0.039165934,0.2834003040723175,0.0,0.0,0.0,0.038913446,0.038913446,0.12245098813369817,0.5835359689253463,25155888599.64694,0.13730911873005666
Panama,2009,4.95,8.460693,0.0,7.796992,0.0,0.663701,0.0,2.377038,7618.438459,3559343.0,0.0012584369498469,0.0,0.2355244202799999,0.03779309276,0.2745759499898469,0.0,0.0,0.0,0.03789808,0.03789808,0.13907060937931523,0.5850584579773785,27116635599.972435,0.1380240330640807
Panama,2010,4.74,9.072099,0.0,8.485824,0.0,0.586275,0.0,2.503603,8124.558307,3623617.0,0.0014307748690325,0.0,0.2692161649300001,0.040830728,0.3114776677990327,0.0,0.0,0.0,0.040721544,0.040721544,0.13080852639779536,0.5224810708084204,29440287598.73642,0.13073664088904693
Panama,2011,4.63,9.95293,0.629976,8.632864,0.0,0.690091,0.0,2.698241,9403.439908,3688674.0,0.005843480924339,0.0,0.2684808982600002,0.039859648,0.3141840271843392,0.0,0.0,0.0,0.03964128,0.03964128,0.12551936007356573,0.46518964767159016,34686224299.201996,0.12617216844299192
Panama,2012,4.45,9.7681,0.857376,8.013168,0.0,0.897556,0.0,2.601454,10767.29318,3754862.0,0.0055209687307354,0.0,0.29237927973,0.05086928,0.3487695284607355,0.0,0.0,0.0,0.05100576,0.05100576,0.11851301059799269,0.45556454172254585,40429700004.44116,0.1462448862006654
Panama,2013,4.13,10.513283,0.905008,8.687344,0.0,0.920931,0.0,2.751048,11932.28622,3821556.0,0.0060438396018225,0.0,0.2881630291399998,0.049025765,0.3432326337418224,0.0,0.0,0.0,0.04940891243689,0.04940891243689,0.10807116263637113,0.39283637661042703,45599899997.758316,0.14395167469435644
Panama,2014,3.94,10.855411,0.93432,9.072064,0.0,0.849027,0.0,2.79146,12837.24796,3888793.0,0.0060033165277121,0.0,0.2958649650299998,0.04912946,0.350997741557712,0.0,0.0,0.0,0.04969439597535,0.04969439597535,0.10131678389670008,0.36295263256269156,49921400006.11228,0.14158038668513515
Panama,2015,3.48,10.78844,0.937984,9.08672,0.0,0.763736,0.0,2.726351,13669.55944,3957099.0,0.0061033007560694,0.0,0.315645554,0.061676233,0.3834250877560695,0.0,0.0,0.0,0.06243294074316,0.06243294074316,0.08794321294463445,0.3225674889047907,54091799990.46456,0.16282956628774145
Panama,2016,3.17,10.43887,0.831728,8.870544,0.0,0.736598,0.0,2.592648,14382.23238,4026336.0,0.0077223484085264,0.0,0.3323554,0.065094768,0.4051725164085265,0.0,0.0,0.0,0.066930724512656,0.066930724512656,0.07873163094187867,0.30367271553338626,57907699991.95968,0.16519068249232194
Panama,2017,3.19,11.223156,0.230908,10.247896,0.0,0.744352,0.0,2.739986,15185.97248,4096063.0,0.0076225027733444,0.0,0.35669061257,0.071353048,0.4356661633433445,0.0,0.0,0.0,0.07241418,0.07241418,0.077879661518878,0.2842337752411176,62202699994.346245,0.1662148362505055
Panama,2018,3.23,10.767613,0.582377,9.036007,0.501797,0.647431,0.0,2.585103,15588.33733,4165255.0,0.0151453961158319,0.00705744,0.3434079491343,0.07749046,0.443101245250132,0.0,0.0,0.0,0.078558416,0.078558416,0.07754627267718303,0.2999736338963891,64929400005.469154,0.17729224831145202
Panama,2019,3.15,13.419543,2.3816,8.910848,1.5572,0.569895,0.0,3.170571,15826.08235,4232532.0,0.0204130391427486,0.0203012367896,0.3067735159,0.072682288,0.4201700798323486,0.0,0.0,0.0,0.073876488,0.073876488,0.0744235365497532,0.23473228559273587,66984399981.0102,0.17582519923712164
Papua New Guinea,1990,0.67,2.154432,0.003658,2.000805,0.149969,0.0,0.0,0.557425,833.053995,3864972.0,0.0,0.0,0.033426245283,0.00473291,0.038159155283,0.0,0.0,0.0,0.00473291,0.00473291,0.017335183799520412,0.31098684015090755,3219730365.16314,0.1240307854012828
Papua New Guinea,1991,0.67,2.169088,0.003658,2.01546,0.149971,0.0,0.0,0.543496,948.9851423,3990995.0,0.0,0.0,0.033001020283,0.00474838,0.037749400283,0.0,0.0,0.000409311,0.00474838,0.005157691,0.016787793520162266,0.3088855777174555,3787394957.9935884,0.13662974673329328
Papua New Guinea,1992,0.68,2.191072,0.003658,2.037441,0.149973,0.0,0.0,0.529674,1058.341136,4136644.0,0.0,0.00221964,0.0328609368264,0.00470561,0.0397861868264,0.0,0.00221964,0.108764586,0.00470561,0.115689836,0.01643844623806158,0.3103503673087877,4377980510.187584,2.907788989801716
Papua New Guinea,1993,0.68,2.191072,0.003658,2.033783,0.153631,0.0,0.0,0.51055,1159.13976,4291588.0,0.0,0.0029579844,0.032771544783,0.004690595,0.040420124183,0.0,0.0029579844,0.258325704,0.004690595,0.2659742834,0.015844950633658216,0.3103503673087877,4974550284.338881,6.58024409316051
Papua New Guinea,1994,0.67,2.18008,0.003664,2.011536,0.16488,0.0,0.0,0.489719,1236.110584,4451694.0,0.0,0.00185319,0.032122501783,0.00474536,0.038721051783,0.0,0.00185319,0.224622027,0.00474536,0.231220577,0.015050450457735867,0.3073281714432498,5502786070.129296,5.971443603748248
Papua New Guinea,1995,0.67,2.059168,0.003664,1.864976,0.190528,0.0,0.0,0.446051,1004.249699,4616439.0,0.0,0.00369591,0.03234687816,0.008888944,0.04493173216,0.0,0.00369591,0.204773247,0.008888944,0.217358101,0.01451335109160979,0.3253741316881381,4636057476.20186,4.837518843609167
Papua New Guinea,1996,0.68,2.187408,0.003664,1.916272,0.267472,0.0,0.0,0.457053,1077.188504,4785895.0,0.0,0.00480672465,0.0324351067332,0.00965756,0.0468993913832,0.0,0.00480672465,0.21211281,0.00965756,0.22657709465,0.014208418697025322,0.31087021717027646,5155311075.35108,4.831130809325662
Papua New Guinea,1997,0.68,2.575792,0.003664,2.34496,0.227168,0.0,0.0,0.519267,995.1972595,4960439.0,0.0,0.00406722855,0.033202966607,0.007179739,0.044449934157,0.0,0.00406722855,0.163926252,0.007179739,0.17517321955,0.013708464109729,0.2639964717648009,4936615298.71692,3.9409106643730234
Papua New Guinea,1998,0.65,2.861584,0.003664,2.594112,0.263808,0.0,0.0,0.556855,737.413721,5138829.0,0.0,0.00406722855,0.031942440713,0.008759223,0.044768892263,0.0,0.00406722855,0.161806806,0.008759223,0.17463325755,0.012648796058401633,0.22714692282316368,3789443014.472709,3.9007723605064175
Papua New Guinea,1999,0.84,2.443888,0.0,2.209392,0.234496,0.0,0.0,0.459258,653.4081341,5321388.0,0.0,0.00406722855,0.03194245333428,0.00930566,0.04531534188428,0.0,0.00406722855,0.19781496,0.00930566,0.21118784855,0.01578535524941989,0.34371460557930644,3477038203.9021306,4.660405058606908
Papua New Guinea,2000,0.71,2.663728,0.0,2.41824,0.245488,0.0,0.0,0.483585,639.2791999,5508297.0,0.0,0.00406722855,0.0380416286491709,0.009527734,0.0516365911991709,0.0,0.00406722855,0.143778574044,0.009527734,0.157373536594,0.012889646291766766,0.2665437311917733,3521339698.97157,3.0477135097277075
Papua New Guinea,2001,0.82,3.206,0.0,2.909216,0.296784,0.0,0.0,0.562605,540.6738896,5698489.0,0.0,0.00406722855,0.045337553731599,0.009651022,0.059055804281599,0.0,0.00406722855,0.1381424624999999,0.009651022,0.1518607130499999,0.014389779466100575,0.2557704304429195,3081024212.4728146,2.571478195875112
Papua New Guinea,2002,0.7,3.484464,0.0,3.18768,0.296784,0.0,0.0,0.591329,509.0304919,5892596.0,0.0,0.00406722855,0.0482417980615189,0.009491409,0.0618004356115189,0.0,0.00406722855,0.112874517,0.009491409,0.12643315455,0.011879314312401528,0.20089172968927213,2999511040.4479723,2.045829504257318
Papua New Guinea,2003,0.68,3.942464,0.0,3.667664,0.2748,0.0,0.0,0.647263,580.5981672,6090980.0,0.0,0.0051764727,0.0550363925172046,0.009952875,0.0701657402172046,0.0,0.0051764727,0.10333701,0.009952875,0.1184663577,0.011164049134950369,0.17248096621808087,3536411824.451856,1.6883789344098177
Papua New Guinea,2004,0.68,4.484736,0.0,4.23192,0.252816,0.0,0.0,0.712636,624.0353213,6293166.0,0.0,0.0051764727,0.0637735192551391,0.00946512,0.0784151119551391,0.0,0.0051764727,0.093535974,0.00946512,0.1081775667,0.010805372049616999,0.15162542455118877,3927157866.8042355,1.3795499872765322
Papua New Guinea,2005,0.69,4.382144,0.0,4.088779,0.293365,0.0,0.0,0.674299,748.7350734,6498818.0,0.0,0.0036974805,0.0601620680120011,0.0119138085,0.0757733570120011,0.0,0.0036974805,0.0824380389,0.0119138085,0.0980493279,0.010617315333342155,0.15745717164931136,4865892972.243241,1.2939815756674315
Papua New Guinea,2006,0.69,4.3052,0.0,4.026736,0.278464,0.0,0.0,0.64178,1245.488437,6708217.0,0.0,0.0051764727,0.0609312663978119,0.0115605945,0.0776683335978119,0.0,0.0051764727,0.099249507,0.0115605945,0.1159865742,0.010285892659703762,0.16027129982346927,8355006706.386828,1.4933573160023046
Papua New Guinea,2007,0.72,6.115216,0.0,5.855072,0.260144,0.0,0.0,0.883566,1379.148388,6921066.0,0.0,0.00502857348,0.0661574746844516,0.012518086,0.0837041341644516,0.0,0.00502857348,0.078716673,0.012518086,0.09626333248,0.010403021731045478,0.11773909539744794,9545177017.14161,1.1500427480782924
Papua New Guinea,2008,0.81,4.792512,0.0,4.502835,0.289677,0.0,0.0,0.671409,1635.032299,7137988.0,0.0,0.00480672465,0.0572467395684161,0.012401259,0.0744547232184161,0.0,0.00480672465,0.084867552,0.012401259,0.10207553565,0.011347735524352242,0.16901366131164616,11670840929.874413,1.3709746170240544
Papua New Guinea,2009,0.9,5.089296,0.0,4.788848,0.300448,0.0,0.0,0.691585,1578.993272,7358890.0,0.0,0.0036974805,0.065843220980928,0.01229272,0.081833421480928,0.0,0.0036974805,0.080937045,0.01229272,0.0969272455,0.012230105355563136,0.17684174785667803,11619637799.388079,1.1844457160157937
