Country,Year,Homicide Rate,Total Emissions,Coal,Oil,Gas,Cement,Flaring,Emissions Per Capita,GDP per capita,Population,Homicide per capita,Homicide per emissions
Serbia,2006,0.25,60.838317,40.06584,14.890496,4.558016,1.323965,0.0,7.804996,4382.617279,7411569.0,0.003373104939048668,0.004109252397629605
Serbia,2007,0.24,59.554391,39.988896,13.597104,4.601984,1.366407,0.0,7.676341,5848.476405,7381579.0,0.0032513368752132843,0.004029929547932074
Serbia,2008,0.22,51.778176,35.489504,10.273856,4.58,1.434816,0.0,6.704591,7101.040141,7350222.0,0.002993106874867181,0.00424889436043479
Serbia,2009,0.21,45.895094,31.470096,10.152944,3.191344,1.08071,0.0,5.969679,6169.114195,7320807.0,0.002868536214655024,0.004575652465163269
Serbia,2010,0.21,45.696426,30.819084,9.584252,4.24257,1.05052,0.0,5.970464,5735.422857,7291436.0,0.002880091109625045,0.004595545393418732
Serbia,2011,0.2,48.95708,34.27672,9.295568,4.352832,1.03196,0.0,6.42404,6809.159804,7234099.0,0.0027646843096839012,0.004085210964379412
Serbia,2012,0.2,43.74416,30.114416,8.892528,3.839872,0.87766,0.019684,5.762369,6015.945228,7199077.0,0.002778133919112131,0.0045720388733033164
Serbia,2013,0.19,44.569121,31.286896,8.214688,4.272224,0.77202,0.023293,5.890185,6755.073675,7164132.0,0.0026521007708959024,0.004263041220848847
Serbia,2014,0.19,37.207978,24.625744,8.214688,3.68232,0.66637,0.018856,4.932155,6600.056809,7130576.0,0.002664581374632288,0.00510643174428882
Serbia,2015,0.18,43.777417,30.568752,8.489488,4.004752,0.686714,0.027711,5.821855,5588.980728,7095383.0,0.002536860941826537,0.004111709011977568
Serbia,2016,0.18,45.039818,31.067056,8.888864,4.327184,0.747746,0.008968,6.010688,5765.200762,7058322.0,0.002550181190373576,0.003996463751252281
Serbia,2017,0.18,45.529551,31.021923,8.871259,4.844198,0.792171,0.0,6.099167,6292.543629,7020858.0,0.0025637892120877535,0.003953476281810905
Serbia,2018,0.17,44.320356,29.60512,8.965808,4.880448,0.86898,0.0,5.961991,7252.401858,6982604.0,0.002434621811576312,0.0038357092619021385
Serbia,2019,0.17,44.344499,29.601456,9.222288,4.56168,0.959075,0.0,5.991645,7417.203649,6945235.0,0.0024477213514013567,0.0038336209413483285
Seychelles,1990,0.92,0.150224,0.0,0.150224,0.0,0.0,0.0,2.114134,5302.843727,69507.0,1.3236076941890744,6.1241878794333795
Seychelles,1991,0.91,0.172208,0.0,0.172208,0.0,0.0,0.0,2.399978,5314.663128,70439.0,1.2918979542582945,5.284307349252067
Seychelles,1992,0.9,0.172208,0.0,0.172208,0.0,0.0,0.0,2.378005,6128.445569,70763.0,1.2718511086302164,5.226238037721825
Seychelles,1993,0.9,0.1832,0.0,0.1832,0.0,0.0,0.0,2.508215,6559.129994,72253.0,1.2456230191133932,4.9126637554585155
Seychelles,1994,0.91,0.20152,0.0,0.20152,0.0,0.0,0.0,2.728922,6555.504407,74205.0,1.2263324573815781,4.515680825724494
Seychelles,1995,0.91,0.197856,0.0,0.197856,0.0,0.0,0.0,2.647434,6748.931109,75304.0,1.208435142887496,4.599304544719392
Seychelles,1996,0.91,0.234496,0.0,0.234496,0.0,0.0,0.0,3.103852,6583.201018,76417.0,1.1908345001766623,3.880663209606987
Seychelles,1997,0.91,0.2748,0.0,0.2748,0.0,0.0,0.0,3.590702,7280.989621,77319.0,1.1769422780946468,3.3114992721979624
Seychelles,1998,0.94,0.289456,0.0,0.289456,0.0,0.0,0.0,3.727029,7715.918147,78846.0,1.1921974481901427,3.2474711182355867
Seychelles,1999,0.94,0.304112,0.0,0.304112,0.0,0.0,0.0,3.857674,7747.612159,80410.0,1.1690088297475438,3.090966486031462
Seychelles,2000,0.96,0.315104,0.0,0.315104,0.0,0.0,0.0,3.935848,7578.851053,81131.0,1.183271499180338,3.0466131816796995
Seychelles,2001,0.96,0.344416,0.0,0.344416,0.0,0.0,0.0,4.23834,7663.13708,81202.0,1.1822368907169774,2.7873269534516396
Seychelles,2002,0.93,0.34808,0.0,0.34808,0.0,0.0,0.0,4.222581,8331.261997,83723.0,1.1108058717437264,2.671799586302
Seychelles,2003,0.9,0.340752,0.0,0.340752,0.0,0.0,0.0,4.076371,8524.961236,82781.0,1.0872060013771276,2.6412170728271587
Seychelles,2004,0.89,0.370064,0.0,0.370064,0.0,0.0,0.0,4.368341,10176.65871,82475.0,1.0791148832979691,2.404989407237667
Seychelles,2005,0.85,0.381056,0.0,0.381056,0.0,0.0,0.0,4.43692,11092.51074,82858.0,1.0258514567090684,2.2306432650319112
Seychelles,2006,0.82,0.38472,0.0,0.38472,0.0,0.0,0.0,4.417347,12014.39987,84600.0,0.9692671394799053,2.131420253690996
Seychelles,2007,0.8,0.40304,0.0,0.40304,0.0,0.0,0.0,4.563147,12154.82994,85033.0,0.9408112144696765,1.9849146486701073
Seychelles,2008,0.76,0.414032,0.0,0.414032,0.0,0.0,0.0,4.618625,11122.86207,86956.0,0.8740052440314641,1.8356069096108514
Seychelles,2009,0.74,0.43968,0.0,0.43968,0.0,0.0,0.0,4.830056,9706.95606,87298.0,0.8476711952163852,1.683042212518195
Seychelles,2010,0.75,0.443344,0.0,0.443344,0.0,0.0,0.0,4.797628,10804.68447,89770.0,0.8354684192937506,1.6916886210256594
Seychelles,2011,0.76,0.406704,0.0,0.406704,0.0,0.0,0.0,4.334616,12189.09516,87441.0,0.8691574890497593,1.868680907982218
Seychelles,2012,0.72,0.425024,0.0,0.425024,0.0,0.0,0.0,4.459432,11998.4472,88303.0,0.8153743360927714,1.6940219846408673
Seychelles,2013,0.71,0.414032,0.0,0.414032,0.0,0.0,0.0,4.280993,14764.93927,89949.0,0.7893361793905435,1.7148432971364531
Seychelles,2014,0.7,0.458,0.0,0.458,0.0,0.0,0.0,4.673422,15188.22876,91359.0,0.7662080364277191,1.5283842794759823
Seychelles,2015,0.69,0.498304,0.0,0.498304,0.0,0.0,0.0,5.021201,15157.53029,93419.0,0.7386077778610346,1.3846968918571794
Seychelles,2016,0.68,0.553264,0.0,0.553264,0.0,0.0,0.0,5.504676,15740.13032,94677.0,0.718231460650422,1.2290696665606293
Seychelles,2017,0.66,0.575248,0.0,0.575248,0.0,0.0,0.0,5.650156,16416.77619,95843.0,0.6886261907494549,1.1473312380051734
Seychelles,2018,0.64,0.600896,0.0,0.600896,0.0,0.0,0.0,5.828227,16910.68818,96762.0,0.6614166718339843,1.0650761529449355
Seychelles,2019,0.63,0.593568,0.0,0.593568,0.0,0.0,0.0,5.686988,17253.50566,97625.0,0.645326504481434,1.0613779718583212
Sierra Leone,1990,0.09,0.516624,0.0,0.516624,0.0,0.0,0.0,0.11944,150.1934224,4325388.0,0.0020807381904236104,0.1742079345907275
Sierra Leone,1991,0.1,0.582576,0.0,0.582576,0.0,0.0,0.0,0.133064,178.1524329,4378169.0,0.002284059843281518,0.1716514240202137
Sierra Leone,1992,0.08,0.318768,0.0,0.318768,0.0,0.0,0.0,0.074105,158.0814981,4301566.0,0.001859787807510102,0.2509662199467952
Sierra Leone,1993,0.09,0.322432,0.0,0.322432,0.0,0.0,0.0,0.075059,178.9729971,4295689.0,0.002095123739171993,0.2791286224692338
Sierra Leone,1994,0.12,0.34808,0.0,0.34808,0.0,0.0,0.0,0.080668,211.338564,4314953.0,0.00278102681535581,0.344748333716387
Sierra Leone,1995,0.14,0.230832,0.0,0.230832,0.0,0.0,0.0,0.053382,201.3711228,4324149.0,0.0032376312657126293,0.606501698204755
Sierra Leone,1996,0.09,0.307776,0.0,0.307776,0.0,0.0,0.0,0.070796,216.6234189,4347370.0,0.0020702171657806905,0.2924204616344354
Sierra Leone,1997,0.08,0.223504,0.0,0.223504,0.0,0.0,0.0,0.050738,193.0108126,4405028.0,0.001816106503749806,0.35793542844870785
Sierra Leone,1998,0.08,0.241824,0.0,0.241824,0.0,0.0,0.0,0.054343,151.0965629,4449975.0,0.0017977629087803863,0.3308191081116845
Sierra Leone,1999,0.08,0.194192,0.0,0.194192,0.0,0.0,0.0,0.043393,149.5783419,4475145.0,0.001787651573300977,0.4119634176485128
Sierra Leone,2000,0.09,0.32976,0.0,0.32976,0.0,0.0,0.0,0.071936,138.7139416,4584067.0,0.001963322089315012,0.2729257641921397
Sierra Leone,2001,0.09,0.432352,0.0,0.432352,0.0,0.0,0.0,0.089015,224.5102243,4857096.0,0.001852959052075561,0.20816371845163198
Sierra Leone,2002,0.09,0.501968,0.014656,0.487312,0.0,0.0,0.0,0.097657,243.8352074,5140113.0,0.001750934269343884,0.17929429764447136
Sierra Leone,2003,0.1,0.534944,0.0,0.534944,0.0,0.0,0.0,0.099973,258.9860134,5350907.0,0.0018688420486470798,0.18693545492612312
Sierra Leone,2004,0.1,0.520288,0.0,0.520288,0.0,0.0,0.0,0.094028,261.7839335,5533329.0,0.0018072303309635122,0.19220124238883082
Sierra Leone,2005,0.1,0.425024,0.0,0.425024,0.0,0.0,0.0,0.074784,290.409532,5683334.0,0.001759530585392307,0.23528083120012047
Sierra Leone,2006,0.11,0.578912,0.0,0.578912,0.0,0.0,0.0,0.099644,324.472553,5809774.0,0.0018933610842693707,0.19001160798186945
Sierra Leone,2007,0.12,0.487312,0.0,0.487312,0.0,0.0,0.0,0.082051,363.4345232,5939163.0,0.002020486725149655,0.24624880979741928
Sierra Leone,2008,0.12,0.505632,0.0,0.505632,0.0,0.0,0.0,0.083015,411.3472818,6090860.0,0.0019701651326742035,0.23732675147142587
Sierra Leone,2009,0.12,0.501968,0.0,0.501968,0.0,0.0,0.0,0.080189,392.0066748,6259842.0,0.0019169812912210884,0.23905906352596182
Sierra Leone,2010,0.13,0.542272,0.0,0.542272,0.0,0.0,0.0,0.084247,400.5200022,6436698.0,0.002019669091201731,0.23973209016877142
Sierra Leone,2011,0.14,0.710816,0.0,0.710816,0.0,0.0,0.0,0.107498,445.0053621,6612385.0,0.0021172390899803933,0.19695673704587405
Sierra Leone,2012,0.15,0.831728,0.0,0.831728,0.0,0.0,0.0,0.122519,560.0373997,6788587.0,0.0022095908913003543,0.18034742127233902
Sierra Leone,2013,0.16,1.0076,0.0,1.0076,0.0,0.0,0.0,0.144669,706.452664,6964859.0,0.002297246792792216,0.15879317189360856
Sierra Leone,2014,0.16,1.110192,0.0,1.110192,0.0,0.0,0.0,0.155474,702.3353794,7140688.0,0.002240680449839007,0.1441192154149913
Sierra Leone,2015,0.17,1.04464,0.0,1.04464,0.0,0.0,0.0,0.142812,576.7402317,7314773.0,0.002324063918319817,0.16273548782355646
Sierra Leone,2016,0.18,1.150496,0.0,1.150496,0.0,0.0,0.0,0.153524,490.3705888,7493913.0,0.0024019494221510177,0.1564542597279782
Sierra Leone,2017,0.19,1.055232,0.0,1.055232,0.0,0.0,0.0,0.137444,484.4464498,7677565.0,0.00247474296863654,0.18005519165453665
Sierra Leone,2018,0.21,1.036912,0.0,1.036912,0.0,0.0,0.0,0.131901,519.6500156,7861281.0,0.002671320361147248,0.20252441865847823
Sierra Leone,2019,0.21,1.1908,0.0,1.1908,0.0,0.0,0.0,0.147984,506.6068944,8046828.0,0.0026097239806790948,0.17635203224722873
Singapore,1990,0.45,43.535575,0.07695,43.458625,0.0,0.0,0.0,14.405216,11861.75616,3047132.0,0.014767985108620173,0.010336374332944953
Singapore,1991,0.5,44.235472,0.043968,44.191504,0.0,0.0,0.0,14.175219,14502.37999,3135083.0,0.015948541075308055,0.011303146036285088
Singapore,1992,0.47,47.441472,0.065952,46.45952,0.916,0.0,0.0,14.695811,16135.91365,3230698.0,0.014547939795053576,0.009906943865485456
Singapore,1993,0.5,49.661856,0.07328,46.86256,2.726016,0.0,0.0,14.894992,18290.02824,3313471.0,0.015089916284162438,0.010068089279627407
Singapore,1994,0.44,60.085936,0.087936,56.748032,3.249968,0.0,0.0,17.473887,21553.0309,3419048.0,0.012869079346063583,0.007322845066439508
Singapore,1995,0.43,40.545824,0.040304,37.123648,3.381872,0.0,0.0,11.441099,24914.41126,3524506.0,0.01220029133160789,0.010605284529425274
Singapore,1996,0.4,48.012941,0.0,44.997246,3.015695,0.0,0.0,13.147376,26233.6289,3670704.0,0.01089709221991204,0.00833108723750124
Singapore,1997,0.47,56.73704,0.0,53.761872,2.975168,0.0,0.0,15.087034,26375.97195,3796038.0,0.012381330218506768,0.008283830104637112
Singapore,1998,0.42,47.41216,0.0,44.154864,3.257296,0.0,0.0,12.262951,21829.29987,3927213.0,0.010694607091593962,0.008858486936684597
Singapore,1999,0.45,49.200192,0.0,46.547456,2.652736,0.0,0.0,12.40399,21796.08444,3958723.0,0.011367302031488438,0.009146305770514066
Singapore,2000,0.43,48.394112,0.0,45.686416,2.707696,0.0,0.0,11.938546,23852.32703,4027887.0,0.010675572576887088,0.00888537845265143
Singapore,2001,0.36,49.200212,0.0,45.111491,4.088721,0.0,0.0,11.937925,21700.02005,4138012.0,0.008699829773330768,0.007317041642015689
Singapore,2002,0.33,47.093392,0.0,40.457888,6.635504,0.0,0.0,11.275009,22159.68886,4175950.0,0.007902393467354734,0.007007352538971922
Singapore,2003,0.32,49.438352,0.032976,39.142512,10.262864,0.0,0.0,11.697473,23730.15245,4114826.0,0.007776756538429572,0.006472707666307324
Singapore,2004,0.25,46.858896,0.040307,34.719115,12.099474,0.0,0.0,10.97295,27608.53737,4166664.0,0.006000003840002457,0.005335166240365543
Singapore,2005,0.22,40.32232,0.043964,28.803751,11.474605,0.0,0.0,9.280941,29961.26328,4265762.0,0.0051573435179928,0.005456035267811971
Singapore,2006,0.2,46.470512,0.029312,34.067872,12.373328,0.0,0.0,10.357662,33769.15416,4401365.0,0.004544044858810847,0.004303804528773
Singapore,2007,0.2,47.184992,0.051296,33.881008,13.252688,0.0,0.0,10.118465,39432.93835,4588599.0,0.0043586288538179085,0.00423863587811989
Singapore,2008,0.21,59.990672,0.032974,46.394398,13.5633,0.0,0.0,12.398861,40007.46926,4839396.0,0.004339384501702279,0.0035005442179410822
Singapore,2009,0.17,43.128944,0.02931,29.390111,13.709523,0.0,0.0,8.607362,38927.20688,4987573.0,0.0034084714148544795,0.003941668499928957
Singapore,2010,0.19,55.066256,0.051299,40.156448,14.858509,0.0,0.0,10.664335,47236.96023,5076732.0,0.00374256509896524,0.003450388927839946
Singapore,2011,0.16,31.206288,0.032976,16.165568,15.007744,0.0,0.0,5.908778,53890.42873,5183688.0,0.0030866055210112954,0.005127171805887326
Singapore,2012,0.12,48.32816,0.109912,31.943994,16.274254,0.0,0.0,8.981252,55546.48854,5312437.0,0.0022588503167190496,0.0024830243899209075
Singapore,2013,0.12,50.881968,1.13584,31.422464,18.323664,0.0,0.0,9.288327,56967.42579,5399162.0,0.002222567131714144,0.002358399344930998
Singapore,2014,0.11,52.252304,1.678112,31.360176,19.214016,0.0,0.0,9.380179,57562.53079,5469724.0,0.0020110703940454766,0.0021051703289485567
Singapore,2015,0.11,56.465904,1.751278,35.161126,19.553499,0.0,0.0,9.993933,55646.61875,5535002.0,0.0019873524887615217,0.0019480782597583136
Singapore,2016,0.12,35.654384,1.832,13.77664,20.045744,0.0,0.0,6.242087,56860.41324,5607283.0,0.0021400739003185677,0.0033656450213808207
Singapore,2017,0.12,37.156624,3.86552,13.13544,20.155664,0.0,0.0,6.445782,61150.7272,5612253.0,0.0021381787314292498,0.003229572202253897
Singapore,2018,0.11,46.01984,2.05534,23.381786,20.582713,0.0,0.0,7.914618,66859.33834,5638676.0,0.0019508125666379836,0.0023902734125107778
Singapore,2019,0.11,29.91656,1.971232,7.056864,20.888464,0.0,0.0,5.099641,65831.18943,5703569.0,0.0019286169764931396,0.0036768933326558934
Slovakia,1990,0.32,61.470187,33.628729,12.81812,12.239404,1.464497,0.024183,11.683449,,,,0.005205775606311398
Slovakia,1991,0.32,53.283798,28.893412,10.459332,11.940535,1.038046,0.02479,10.091196,,,,0.006005577905689081
Slovakia,1992,0.32,48.884203,25.886478,8.905916,12.021816,1.306854,0.025294,9.220143,,,,0.006546081972534154
Slovakia,1993,0.32,46.348516,24.710446,8.202645,11.554061,1.02875,0.024124,8.709084,,,,0.006904212423974913
Slovakia,1994,0.33,43.754326,22.224739,8.349145,11.204342,1.115125,0.02513,8.195519,,,,0.0075421113788839995
Slovakia,1995,0.32,44.142329,21.392125,8.215242,12.399601,1.154633,0.026412,8.250907,,,,0.007249277671778488
Slovakia,1996,0.32,44.023477,20.777708,8.140132,13.03488,1.100406,0.02722,8.215958,,,,0.00726884884626446
Slovakia,1997,0.33,44.095513,20.524983,8.127883,13.289181,1.214669,0.027456,8.217838,,,,0.007483754639616054
Slovakia,1998,0.33,43.824664,19.199303,8.079048,13.660349,1.822399,0.027148,8.159375,,,,0.0075300063909217885
Slovakia,1999,0.34,43.035493,18.411846,7.821296,13.86841,1.827388,0.027399,8.007169,,,,0.007900455561180629
Slovakia,2000,0.34,41.135935,17.767685,7.425486,13.653135,1.190452,0.025183,7.650792,,,,0.008265279493464776
Slovakia,2001,0.34,43.220929,18.386205,8.031961,14.410537,1.209315,0.025041,8.038925,,,,0.007866559277335294
Slovakia,2002,0.35,41.960933,17.99483,8.047044,13.514282,1.16524,0.025336,7.806386,,,,0.008341091939018611
Slovakia,2003,0.34,42.293771,18.933751,8.133139,13.144154,0.921647,0.026315,7.869522,,,,0.00803900886492245
Slovakia,2004,0.34,42.780235,18.991205,8.365272,12.906505,1.216842,0.026128,7.959216,,,,0.00794759542578483
Slovakia,2005,0.34,42.788856,17.752234,9.323907,13.147241,1.256398,0.023239,7.958878,,,,0.007945994162592241
Slovakia,2006,0.35,42.552108,18.761906,8.928727,12.239938,1.389148,0.020046,7.913381,,,,0.008225209430282513
Slovakia,2007,0.34,40.968268,17.560756,9.297181,11.382871,1.484933,0.018565,7.61721,,,,0.008299106030062096
Slovakia,2008,0.32,41.359045,17.059462,9.628433,11.772301,1.603859,0.020863,7.685218,,,,0.0077371225568675485
Slovakia,2009,0.29,37.622061,16.026508,9.004032,10.409862,1.21315,0.022556,6.981365,,,,0.007708243309690024
Slovakia,2010,0.28,38.403931,16.050049,9.333886,11.049382,0.859919,0.021204,7.116552,,,,0.0072909202966748386
Slovakia,2011,0.27,37.984837,16.303342,8.862554,10.424417,1.261791,0.020042,7.03074,,,,0.007108099476641166
Slovakia,2012,0.26,35.910395,14.579966,9.122447,10.060666,1.095925,0.019023,6.638661,,,,0.007240243389135653
Slovakia,2013,0.25,35.565563,14.276064,8.991892,10.235812,1.13527,0.019616,6.568288,,,,0.007029271545624064
Slovakia,2014,0.25,33.656215,14.08355,8.866419,8.485533,1.26676,0.02767,6.210128,,,,0.0074280485788434615
Slovakia,2015,0.24,34.468229,13.918411,9.651327,8.713932,1.30857,0.020785,6.354242,,,,0.006962933894863005
Slovakia,2016,0.23,34.912876,13.828549,10.024989,8.849289,1.340952,0.019828,6.428203,,,,0.006587827367759678
Slovakia,2017,0.23,36.112652,14.284374,10.13604,9.389796,1.367054,0.022694,6.639067,,,,0.006368959000851005
Slovakia,2018,0.22,36.102971,14.206341,10.23418,9.358968,1.346682,0.01973,6.628357,,,,0.006093681320576083
Slovakia,2019,0.22,33.776188,11.778465,10.319318,9.369659,1.404269,0.01908,6.193007,,,,0.006513464456083677
Slovenia,1990,0.24,15.094849,7.127529,5.384762,1.739789,0.470454,0.100819,7.600537,0.0,1998161.0,0.012011044155100615,0.01589946345273146
Slovenia,1991,0.24,13.974238,6.359532,5.121905,1.76785,0.41674,0.093018,7.022947,0.0,1999429.0,0.012003426978402332,0.017174460603862622
Slovenia,1992,0.24,13.88342,6.818207,4.908832,1.47784,0.384853,0.120024,6.971898,0.0,1996498.0,0.012021048856547815,0.017286806853066463
Slovenia,1993,0.17,14.247177,6.293279,5.907301,1.476789,0.28868,0.107873,7.153328,0.0,1991746.0,0.008535224873051082,0.011932188390724702
Slovenia,1994,0.21,14.636503,5.965098,6.473041,1.519088,0.382652,0.103696,7.349675,0.0,1989443.0,0.01055571835935988,0.014347689472000245
Slovenia,1995,0.24,15.35418,6.070313,7.058082,1.531938,0.406124,0.118293,7.711383,10730.45101,1989872.0,0.012061077295424027,0.015630922654286977
Slovenia,1996,0.23,15.999325,5.590628,8.068234,1.634098,0.436074,0.115323,8.037168,10815.11105,1988628.0,0.011565762928008658,0.014375606470897992
Slovenia,1997,0.25,16.50685,6.021695,8.197661,1.566635,0.441487,0.12321,8.295617,10454.96564,1985956.0,0.012588395714708683,0.015145227587334956
Slovenia,1998,0.17,16.038877,6.180707,7.50059,1.627367,0.460135,0.116258,8.066714,11175.77103,1981629.0,0.00857880057266017,0.010599245820015953
Slovenia,1999,0.21,15.41235,5.562565,7.446393,1.669466,0.464529,0.117263,7.759479,11452.78312,1983045.0,0.010589774816002663,0.013625436743909916
Slovenia,2000,0.18,15.05369,5.819048,6.79214,1.704946,0.490674,0.117595,7.586249,10201.30354,1988925.0,0.009050115011878275,0.011957201191202953
Slovenia,2001,0.14,16.302567,6.487862,7.285781,1.750189,0.504962,0.134937,8.223291,10479.75963,1992060.0,0.007027900766041185,0.008587604639195778
Slovenia,2002,0.19,16.564489,6.897399,7.235614,1.713865,0.443472,0.1438,8.350017,11777.15566,1994530.0,0.009526053757025464,0.011470320635909748
Slovenia,2003,0.18,16.271331,6.484226,7.157733,1.884429,0.451411,0.158469,8.178969,14849.03724,1995733.0,0.009019242553988935,0.01106240171747474
Slovenia,2004,0.22,16.704502,6.685963,7.354102,1.898189,0.473211,0.161019,8.365963,17233.13856,1997012.0,0.011016458589132163,0.013170102287395336
Slovenia,2005,0.16,16.932322,6.649171,7.536339,1.927768,0.486733,0.165555,8.445984,18098.90854,2000474.0,0.007998104449245529,0.009449383256472444
Slovenia,2006,0.14,17.178324,6.696687,7.708163,1.902045,0.511557,0.179962,8.531277,19672.96556,2006868.0,0.006976044263997434,0.00814980553399738
Slovenia,2007,0.15,17.342812,6.94125,7.607026,1.885773,0.542903,0.186811,8.571848,23817.88673,2018122.0,0.007432652733581021,0.008649116417798914
Slovenia,2008,0.11,18.278409,6.679762,8.783996,1.87762,0.593026,0.171671,8.986289,27595.59997,2021316.0,0.0054419991728161254,0.006018029249701109
Slovenia,2009,0.11,16.204024,6.141165,7.570724,1.785153,0.421515,0.173348,7.921489,24792.12798,2039669.0,0.005393031908608701,0.006788437242502232
Slovenia,2010,0.09,16.459522,6.28357,7.623803,1.881926,0.358349,0.174098,8.000596,23532.48085,2048583.0,0.004393280623728694,0.005467959519116047
Slovenia,2011,0.12,16.358579,6.326528,7.655853,1.750606,0.305827,0.186618,7.920093,25128.01504,2052843.0,0.00584555175432315,0.00733560048216902
Slovenia,2012,0.11,15.760511,5.992192,7.461839,1.684006,0.31582,0.189898,7.61615,22641.80512,2057159.0,0.005347180261710447,0.006979469130157011
Slovenia,2013,0.12,15.133322,5.740609,7.102744,1.642544,0.391087,0.154708,7.302409,23503.28249,2059953.0,0.00582537562750218,0.007929521356910267
Slovenia,2014,0.12,13.56817,4.505375,6.946662,1.488253,0.41828,0.110616,6.539139,24247.17332,2061980.0,0.005819649075160768,0.008844228809043519
Slovenia,2015,0.1,13.653307,4.615338,6.874236,1.578428,0.367208,0.116882,6.561371,20890.16643,2063531.0,0.00484606240468401,0.007324232876328058
Slovenia,2016,0.1,14.464584,4.963894,7.240179,1.683866,0.34372,0.12983,6.920787,21678.35947,2065042.0,0.004842516520245109,0.006913437676465497
Slovenia,2017,0.1,14.622025,4.906708,7.310981,1.753276,0.410234,0.139165,6.968205,23514.02546,2066388.0,0.0048393622107755175,0.0068389980184003244
Slovenia,2018,0.09,14.526712,4.792092,7.326315,1.720399,0.450078,0.130953,6.898023,26123.74713,2073894.0,0.004339662489982612,0.0061954831898642995
Slovenia,2019,0.09,14.048142,4.530459,7.056562,1.753026,0.477618,0.124603,6.648746,26016.07868,2088385.0,0.004309550202668569,0.00640654116394894
Solomon Islands,1990,0.77,0.14656,0.0,0.14656,0.0,0.0,0.0,0.452107,662.8527486,324171.0,0.23752895848178893,5.2538209606986905
Solomon Islands,1991,0.77,0.157552,0.0,0.157552,0.0,0.0,0.0,0.47178,681.3442728,333952.0,0.2305720582598697,4.887275312277851
Solomon Islands,1992,0.78,0.161216,0.0,0.161216,0.0,0.0,0.0,0.468766,782.2683324,343916.0,0.22679956733621,4.838229456133386
Solomon Islands,1993,0.79,0.172208,0.0,0.172208,0.0,0.0,0.0,0.486345,849.3684431,354086.0,0.22310964003095293,4.5874756108891575
Solomon Islands,1994,0.8,0.1832,0.0,0.1832,0.0,0.0,0.0,0.502599,1105.147707,364505.0,0.2194757273562777,4.366812227074236
Solomon Islands,1995,0.81,0.190528,0.0,0.190528,0.0,0.0,0.0,0.507819,1251.217924,375189.0,0.21589119083981675,4.251343634531407
Solomon Islands,1996,0.82,0.197856,0.0,0.197856,0.0,0.0,0.0,0.512489,1322.510788,386069.0,0.21239726577373474,4.144428271065825
Solomon Islands,1997,0.83,0.205184,0.0,0.205184,0.0,0.0,0.0,0.516771,1326.180471,397050.0,0.2090416824077572,4.045149719276356
Solomon Islands,1998,0.84,0.216176,0.0,0.216176,0.0,0.0,0.0,0.529655,1121.132186,408145.0,0.2058092099621458,3.885722744430464
Solomon Islands,1999,0.84,0.216176,0.0,0.216176,0.0,0.0,0.0,0.515651,1164.11019,419229.0,0.2003678180660212,3.885722744430464
Solomon Islands,2000,0.84,0.223504,0.0,0.223504,0.0,0.0,0.0,0.519803,976.4342171,429978.0,0.19535883231235088,3.7583219987114322
Solomon Islands,2001,0.84,0.234496,0.0,0.234496,0.0,0.0,0.0,0.532467,929.8638476,440395.0,0.19073786032993106,3.5821506550218336
Solomon Islands,2002,0.84,0.245488,0.0,0.245488,0.0,0.0,0.0,0.544609,768.4916623,450760.0,0.18635193894755525,3.421755849573095
Solomon Islands,2003,0.84,0.25648,0.0,0.25648,0.0,0.0,0.0,0.556095,905.5874727,461216.0,0.1821272462360369,3.2751091703056767
Solomon Islands,2004,0.83,0.2748,0.0,0.2748,0.0,0.0,0.0,0.582469,991.9943826,471785.0,0.17592759413715992,3.02037845705968
Solomon Islands,2005,0.83,0.282128,0.0,0.282128,0.0,0.0,0.0,0.584738,1145.862445,482486.0,0.17202571680836334,2.941927068564623
Solomon Islands,2006,0.82,0.289456,0.0,0.289456,0.0,0.0,0.0,0.58662,1250.946937,493430.0,0.16618365320308856,2.832900337184235
Solomon Islands,2007,0.8,0.300448,0.0,0.300448,0.0,0.0,0.0,0.595396,1377.862006,504619.0,0.15853544951735865,2.662690382362339
Solomon Islands,2008,0.74,0.307776,0.0,0.307776,0.0,0.0,0.0,0.596464,1504.530796,516001.0,0.1434105747857078,2.4043460178831357
Solomon Islands,2009,0.71,0.318768,0.0,0.318768,0.0,0.0,0.0,0.603918,1526.167865,527833.0,0.13451224156125138,2.227325202027807
Solomon Islands,2010,0.67,0.32976,0.0,0.32976,0.0,0.0,0.0,0.610221,1661.998091,540394.0,0.1239836119572016,2.031780688985929
Solomon Islands,2011,0.65,0.344416,0.0,0.344416,0.0,0.0,0.0,0.622003,1921.346043,553721.0,0.11738763745640855,1.8872526247328811
Solomon Islands,2012,0.61,0.34808,0.0,0.34808,0.0,0.0,0.0,0.613073,2087.518739,567763.0,0.10743919557984581,1.752470696391634
Solomon Islands,2013,0.58,0.373728,0.0,0.373728,0.0,0.0,0.0,0.641742,2208.095867,582365.0,0.09959389729808625,1.55193081599452
Solomon Islands,2014,0.54,0.32976,0.0,0.32976,0.0,0.0,0.0,0.552015,2235.747344,597375.0,0.0903954802259887,1.6375545851528386
Solomon Islands,2015,0.52,0.29312,0.0,0.29312,0.0,0.0,0.0,0.478438,2134.802451,612660.0,0.08487578754937486,1.7740174672489084
